nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,label 
0.75402033,0.75334466,0.7638545,0.7677279,0.75524944,0.7660592,0.80470747,0.76240903,0.7835934,0.7616834,0.81535935,0.7070958,0.7830176,0.69724786,0.8415776,0.6179863,0.8098633,0.61166734,0.87392575,0.5315404,0.7993213,0.5159372,0.8029097,0.47353914,0.77277505,0.4820257,0.80242276,0.35500428,0.7790031,0.35254326,0.80306256,0.20811765,0.78646636,0.2219109,Shavasana
0.75388247,0.7536571,0.76348805,0.7672854,0.7554814,0.7661244,0.8040073,0.761743,0.78686726,0.76149017,0.8146867,0.7071632,0.7831174,0.69754374,0.84287214,0.61603254,0.80969155,0.6087182,0.8741583,0.53137004,0.80052215,0.51417524,0.8030808,0.47640646,0.77344847,0.48435313,0.80135435,0.35513902,0.7777404,0.35237268,0.80020237,0.20830056,0.7858234,0.22075403,Shavasana
0.7544144,0.7541612,0.7642393,0.7684201,0.7555415,0.7665337,0.8054108,0.762241,0.78625035,0.7623996,0.8149019,0.70669264,0.78282577,0.6988154,0.84191835,0.6178916,0.80974543,0.6120369,0.8734093,0.53107816,0.7983793,0.5161725,0.80388623,0.4765653,0.77327377,0.48512042,0.80172896,0.3551131,0.7783201,0.35256997,0.80264044,0.20818618,0.78536224,0.22191355,Shavasana
0.75418675,0.75397223,0.7643599,0.76864433,0.7548659,0.7661385,0.8061354,0.7631029,0.7828386,0.76150036,0.815832,0.70708513,0.78265965,0.69824547,0.84170026,0.61280876,0.8023191,0.6054374,0.87392205,0.5307383,0.798869,0.5132898,0.80251503,0.47376508,0.77073646,0.48342395,0.8013553,0.35559654,0.7774584,0.3529913,0.80377614,0.20809802,0.7862448,0.22219145,Shavasana
0.778334,0.7638185,0.79209656,0.77943814,0.7694032,0.77171403,0.825768,0.76406705,0.77430755,0.7580513,0.82089114,0.715042,0.7845082,0.69993347,0.840622,0.6075801,0.81184113,0.6072192,0.8709306,0.50467306,0.82175004,0.5003279,0.7976414,0.47883946,0.7675306,0.48843598,0.796763,0.35310122,0.77226824,0.35002127,0.80641806,0.20978576,0.7895105,0.22491898,Shavasana
0.6517654,0.58189875,0.63703966,0.6001008,0.63723475,0.58280605,0.6488075,0.6404047,0.6501206,0.6026804,0.7200632,0.63265496,0.68870664,0.60071194,0.81922144,0.6225378,0.7037487,0.520504,0.86058694,0.5167806,0.71049947,0.4624668,0.8294255,0.51379424,0.8013325,0.5104083,0.7459112,0.37327397,0.7339524,0.38881356,0.7817354,0.23711415,0.86485535,0.50849885,Shavasana
0.30133453,0.68471855,0.28975275,0.69657487,0.28954086,0.6694823,0.2990414,0.7085496,0.29863998,0.64351124,0.3556485,0.7433459,0.35686517,0.61738104,0.3090658,0.81881166,0.29054055,0.55546725,0.23763207,0.7485748,0.236273,0.6516814,0.6099505,0.71419865,0.6100296,0.62092185,0.75294715,0.69974834,0.74986094,0.6338485,0.9149181,0.6984724,0.9110445,0.62320834,Tadasana
0.27829155,0.6772737,0.26534286,0.69230497,0.2639659,0.6602179,0.27636477,0.7124544,0.27692312,0.6399299,0.3329805,0.73367906,0.33618784,0.6113744,0.22123817,0.75225794,0.21996407,0.613947,0.11291171,0.7375721,0.118367866,0.6461286,0.5882142,0.71296304,0.5887443,0.6187482,0.74324125,0.70271796,0.7443846,0.6307691,0.9124641,0.70417494,0.91228086,0.6185904,Tadasana
0.28588274,0.6731012,0.27217415,0.6889351,0.27042073,0.6582771,0.27785823,0.7094321,0.27878892,0.6387523,0.3301245,0.73146594,0.33269778,0.60863155,0.22057843,0.7442376,0.21935749,0.61138874,0.11166272,0.73476213,0.11717098,0.6420254,0.59239644,0.7140192,0.5915973,0.6185309,0.7441592,0.703248,0.74498916,0.63144976,0.9117642,0.70226693,0.91136163,0.6207211,Tadasana
0.28839412,0.6690806,0.2739323,0.6857801,0.27350938,0.65217274,0.28210968,0.70593125,0.28224757,0.6326206,0.33335033,0.7308834,0.33707628,0.6049132,0.22168285,0.7386901,0.22785127,0.611767,0.116022244,0.7253007,0.11697313,0.63524103,0.593446,0.7134075,0.5945891,0.6185092,0.7443017,0.702795,0.74481225,0.6309944,0.913286,0.70306545,0.91187114,0.62078094,Tadasana
0.28959292,0.6694394,0.2771181,0.68583703,0.27571568,0.65218294,0.28139627,0.7063807,0.28300557,0.6335263,0.3324729,0.7316213,0.33678854,0.60549676,0.22643967,0.7376384,0.2252965,0.61096156,0.11415265,0.72605294,0.12006709,0.63739985,0.59265155,0.71423787,0.59199595,0.6178247,0.74388504,0.7025085,0.7446266,0.628252,0.9134301,0.7042443,0.91162753,0.6193022,Tadasana
0.29435068,0.6789272,0.2811395,0.6932466,0.27864167,0.6653763,0.28603083,0.7148571,0.28640306,0.64473355,0.334995,0.737776,0.33785647,0.6156663,0.22289541,0.7449368,0.2261083,0.61647755,0.11370153,0.7357125,0.117049664,0.64701253,0.59197575,0.7149199,0.5906047,0.62091565,0.7447025,0.704502,0.74313617,0.6317038,0.9145099,0.7038066,0.9113914,0.6214155,Tadasana
0.29380637,0.6850181,0.28068542,0.69909245,0.28004625,0.66940075,0.28450722,0.7194171,0.28605682,0.6500026,0.33598235,0.7439334,0.33830112,0.62149507,0.23013827,0.7542833,0.23600459,0.618118,0.122176394,0.7441808,0.11725142,0.655715,0.59191537,0.7185417,0.5920687,0.6265359,0.7465649,0.7079006,0.7427674,0.6330788,0.9157233,0.70409685,0.9101164,0.61901623,Tadasana
0.27896678,0.6826982,0.26722208,0.6974786,0.26542565,0.6662035,0.27750248,0.7203249,0.27841198,0.6490423,0.3355866,0.74492407,0.33619377,0.62070304,0.22172922,0.7553765,0.2288467,0.6199192,0.11780774,0.74152875,0.11590755,0.65146065,0.5945387,0.7175458,0.58988285,0.6235379,0.745059,0.7068447,0.7423063,0.63319093,0.9114287,0.703492,0.9127534,0.61923313,Tadasana
0.28303385,0.6809987,0.27189803,0.6969936,0.26956603,0.66547275,0.27916247,0.7198756,0.28078312,0.6483713,0.33467805,0.7467667,0.3357776,0.618683,0.23009466,0.74969137,0.22790793,0.6175896,0.112939365,0.7368371,0.11810348,0.6455421,0.593841,0.7177934,0.5911388,0.6216277,0.7459647,0.70605576,0.7460632,0.6330484,0.91299134,0.70393395,0.9134411,0.6208689,Tadasana
0.28409034,0.6809559,0.27402872,0.69621176,0.27119148,0.66460836,0.2815013,0.7178202,0.28065923,0.6472612,0.33353332,0.7419713,0.33515522,0.6179468,0.23241581,0.7494231,0.22952487,0.6156002,0.11567778,0.7367418,0.118645586,0.6432681,0.589535,0.7178499,0.58951616,0.6221299,0.7444682,0.7061347,0.74450374,0.63256043,0.91460884,0.7027254,0.91146076,0.6209747,Tadasana
0.28398755,0.6861505,0.2711954,0.7024903,0.27045995,0.6706429,0.27934682,0.7236708,0.2809131,0.6504303,0.33628863,0.74831593,0.33801356,0.6222791,0.23466772,0.7552596,0.23172529,0.6204306,0.12101487,0.74319077,0.11664068,0.6535915,0.5940591,0.71919346,0.5909559,0.62381953,0.74560314,0.70633006,0.7443145,0.63421714,0.91479015,0.7025433,0.91329116,0.62038404,Tadasana
0.28316498,0.6783355,0.272849,0.6938798,0.2706708,0.6621824,0.28187993,0.7155634,0.28089294,0.64516836,0.33560166,0.7397196,0.33870956,0.61319536,0.22922637,0.7472466,0.22424008,0.6146711,0.11761375,0.73369354,0.11842197,0.6416494,0.58945215,0.7138798,0.58944446,0.619625,0.7435226,0.7026593,0.74330616,0.63229597,0.91451824,0.7016539,0.9135362,0.61993384,Tadasana
0.2810824,0.67066234,0.2701284,0.687566,0.2669455,0.6546431,0.28187597,0.7089983,0.2795476,0.63752955,0.33632803,0.733359,0.3378864,0.6061462,0.2269283,0.73964566,0.22616224,0.61594415,0.117643476,0.72345024,0.11667531,0.6417754,0.59290814,0.7115344,0.594472,0.61737007,0.7463572,0.7011553,0.7452629,0.62499493,0.91535896,0.7050033,0.9107557,0.6180552,Tadasana
0.28349328,0.66129804,0.2726378,0.67830825,0.27002367,0.6439831,0.28122225,0.6992415,0.28039917,0.6245277,0.33676225,0.72375375,0.3389312,0.59505576,0.22658932,0.7339703,0.23171277,0.6029068,0.11408259,0.71995485,0.11812059,0.6311366,0.59416175,0.7048039,0.59379196,0.6101894,0.7436645,0.69821465,0.7428958,0.6208206,0.9156315,0.7001691,0.90994006,0.61407703,Tadasana
0.28950968,0.6865772,0.27472755,0.70308053,0.27500337,0.6721492,0.28052822,0.7248592,0.28160432,0.6528956,0.3370958,0.7456616,0.33686724,0.62463695,0.23720117,0.75518507,0.2303497,0.6198071,0.12297359,0.74388605,0.117754996,0.6537081,0.59050477,0.72655576,0.59089494,0.63059735,0.74537176,0.7094847,0.73922294,0.6361543,0.91360027,0.6990516,0.9071091,0.6200238,Tadasana
0.2949651,0.69995415,0.28094286,0.715482,0.28006664,0.6841108,0.28386042,0.7366674,0.28358427,0.66282016,0.33742234,0.759257,0.33400333,0.631767,0.24390809,0.7666615,0.24054363,0.6291695,0.12891968,0.7600777,0.1295638,0.66259396,0.5991981,0.73017925,0.5949143,0.6313967,0.747623,0.71022177,0.74478555,0.6356022,0.9129284,0.69896317,0.91226786,0.6191967,Tadasana
0.302664,0.68892926,0.2852914,0.70495456,0.28364143,0.6728615,0.28927597,0.72031415,0.2848165,0.648476,0.33826238,0.749767,0.335306,0.6225748,0.24143888,0.7589526,0.24144185,0.61915755,0.12511785,0.7521692,0.1241327,0.65490466,0.58703184,0.7195473,0.58814967,0.6268906,0.7453983,0.7064011,0.74258125,0.63473046,0.9110238,0.6995624,0.9141048,0.61861295,Tadasana
0.3020326,0.67887837,0.28818762,0.69396615,0.2866447,0.66402686,0.28957835,0.71668446,0.28955165,0.64639986,0.3396248,0.74043816,0.33809498,0.61851984,0.24648373,0.7510068,0.23473716,0.6146218,0.12748823,0.7346855,0.12904811,0.6437083,0.5968447,0.7180071,0.5935908,0.62371653,0.74441147,0.70302725,0.74375093,0.63316983,0.9124347,0.6987302,0.91390806,0.6194019,Tadasana
0.30205485,0.67940617,0.28875333,0.6940248,0.28690666,0.6643237,0.29095918,0.7160765,0.2893079,0.6457387,0.3414456,0.73733044,0.3399695,0.61837494,0.25265694,0.75138193,0.23690957,0.61571944,0.13232705,0.7373934,0.12972829,0.64448434,0.59540576,0.7173495,0.5917536,0.6232262,0.7437467,0.7025898,0.74291825,0.63302,0.9124547,0.6993381,0.9127537,0.6209232,Tadasana
0.3045592,0.6690437,0.28926945,0.685951,0.2879929,0.65362966,0.29257685,0.7072233,0.28925624,0.63495165,0.33853492,0.7321426,0.34376907,0.60790557,0.2382654,0.7407962,0.2332982,0.6143805,0.12919413,0.72620016,0.12760314,0.63666517,0.5964613,0.7143309,0.59603953,0.620266,0.74594194,0.7000119,0.74666804,0.6319004,0.9111748,0.7001084,0.91346425,0.6190877,Tadasana
0.30607,0.6693465,0.29060954,0.68548715,0.29002517,0.65350395,0.29257372,0.7062034,0.28944224,0.635059,0.33567467,0.73078394,0.3413286,0.60643387,0.23359442,0.739539,0.22935332,0.6105804,0.13201717,0.7274749,0.12936571,0.6376779,0.5951894,0.7137363,0.5948194,0.6197345,0.74504817,0.700442,0.7442643,0.6268521,0.91400945,0.70157176,0.9107961,0.61840045,Tadasana
0.3035606,0.6690683,0.28874326,0.68611276,0.2863559,0.6547001,0.2901758,0.70761853,0.28598472,0.6365347,0.33562768,0.73274326,0.34096,0.6070333,0.22947298,0.744544,0.23248227,0.61416364,0.12974058,0.72910553,0.1265527,0.63888973,0.59443545,0.7150649,0.5921529,0.61960673,0.7457129,0.7020677,0.74765795,0.63080496,0.91616577,0.70044786,0.91163284,0.6194963,Tadasana
0.30792847,0.68089306,0.29279763,0.69611216,0.2901135,0.6672385,0.2917563,0.7188318,0.28796032,0.6477888,0.339754,0.7434145,0.33863667,0.620916,0.24079071,0.75488627,0.23484541,0.6149837,0.12698814,0.7492047,0.12814943,0.6500674,0.5959493,0.7196075,0.5927554,0.62672436,0.7469163,0.7051753,0.7431786,0.63409823,0.91421515,0.700353,0.9130659,0.6211806,Tadasana
0.31034616,0.6841319,0.29475132,0.699524,0.29337972,0.6697494,0.29307413,0.72269946,0.28978142,0.6506382,0.34138498,0.7434593,0.33732843,0.623522,0.23966393,0.7615902,0.2406851,0.61899763,0.12915419,0.7534983,0.12957855,0.6577289,0.5917768,0.7227998,0.590158,0.6290656,0.7458966,0.708517,0.74263275,0.6353764,0.9166421,0.7021791,0.9127024,0.6206061,Tadasana
0.28882053,0.6722979,0.27710095,0.6894466,0.2742639,0.66051596,0.28774217,0.7128993,0.283009,0.6449082,0.3370336,0.7369563,0.33731776,0.6134278,0.23951483,0.75316143,0.2290226,0.6158002,0.12422256,0.7371004,0.1275274,0.6446402,0.59739965,0.71875864,0.5959654,0.6236203,0.74402493,0.70555323,0.7424393,0.63328433,0.912472,0.70258224,0.91167814,0.6209053,Tadasana
0.2883052,0.66967565,0.27576238,0.6876163,0.27339634,0.65618736,0.28569478,0.7103614,0.28201762,0.6398354,0.3352216,0.73520565,0.3399856,0.6104939,0.23188625,0.7475803,0.22816977,0.61543566,0.12008485,0.73359007,0.12632987,0.6428838,0.59659946,0.71923524,0.5957345,0.62366414,0.7455967,0.705836,0.74560475,0.6322808,0.9137849,0.702916,0.9124183,0.6190359,Tadasana
0.28678071,0.67855316,0.27627712,0.6940604,0.27393287,0.663618,0.28627187,0.7152008,0.28422982,0.6456092,0.33569482,0.73895895,0.3377707,0.61415225,0.23344687,0.7496619,0.22830205,0.6158633,0.12118271,0.73618674,0.1249381,0.6448206,0.59599125,0.7196103,0.59268075,0.6232802,0.7461014,0.7068705,0.743382,0.6327441,0.9146723,0.70282567,0.910248,0.62042934,Tadasana
0.28892878,0.6738319,0.27626824,0.6896509,0.27460536,0.66062635,0.28423128,0.71223193,0.28444076,0.64337105,0.33649147,0.73779875,0.3400022,0.61261445,0.23514576,0.74962837,0.2303209,0.61584777,0.123336375,0.7357799,0.12724823,0.6435785,0.5954637,0.71584356,0.59446526,0.6213518,0.74427956,0.7054109,0.7447156,0.6317058,0.9126068,0.70343363,0.9114407,0.619761,Tadasana
0.28364125,0.6745597,0.2721465,0.6900816,0.27069885,0.6595725,0.27962962,0.71250236,0.28160134,0.6400149,0.333685,0.7372119,0.33940807,0.6103049,0.22772351,0.7486803,0.22816141,0.61217546,0.122065976,0.7353668,0.12409107,0.6405408,0.589679,0.7131205,0.5891283,0.61826605,0.7442574,0.70310444,0.7435007,0.6313311,0.91255784,0.7015681,0.9139807,0.62046,Tadasana
0.28470552,0.6870835,0.27222976,0.70307773,0.27088225,0.67265666,0.27988333,0.7232494,0.27881423,0.65235627,0.33364028,0.74572253,0.33363622,0.6201426,0.2289186,0.75567824,0.2296313,0.61827075,0.121119455,0.7440615,0.116972536,0.65078455,0.59138536,0.7202033,0.59161043,0.6260453,0.7458522,0.70828724,0.74306965,0.6354556,0.9130637,0.70129585,0.9124639,0.6208955,Tadasana
0.28352597,0.69370556,0.27371275,0.70837116,0.27217728,0.6776349,0.2821306,0.72793525,0.28053144,0.6562376,0.33789164,0.7471033,0.33751267,0.62700903,0.23477659,0.76230437,0.23386122,0.6272731,0.121110685,0.7544658,0.12435212,0.66004735,0.5873079,0.72469264,0.5873479,0.63072026,0.745715,0.70981616,0.7426901,0.6366875,0.91355747,0.70140356,0.91326815,0.6207939,Tadasana
0.28492823,0.6923059,0.27491462,0.70760703,0.27177906,0.67775345,0.2837963,0.7263689,0.28016484,0.65511715,0.339916,0.74915934,0.3388585,0.62387764,0.24585015,0.76051146,0.2359744,0.62220216,0.1257628,0.7539285,0.12367638,0.65784705,0.5966017,0.7222092,0.59663016,0.6275742,0.7465576,0.7080969,0.74551535,0.6347396,0.91342866,0.7004375,0.9133826,0.61977816,Tadasana
0.2842391,0.6875457,0.27240264,0.7031286,0.27065185,0.67304635,0.28051025,0.722394,0.27935883,0.6519626,0.334084,0.74787116,0.33490327,0.62006485,0.22868285,0.75519156,0.23380242,0.6214752,0.121711925,0.74101925,0.11946492,0.65397274,0.59171146,0.72096527,0.5911239,0.62741715,0.74649346,0.70909595,0.74339074,0.6329904,0.9170196,0.70537245,0.91007257,0.6184778,Tadasana
0.2795827,0.6921548,0.2668258,0.7065124,0.26769304,0.67352474,0.27407515,0.7251525,0.27812684,0.65022355,0.33336338,0.74685925,0.33412695,0.62252873,0.22985494,0.7621584,0.23733282,0.6194356,0.12023857,0.75190896,0.11553835,0.6577683,0.58947,0.72489095,0.5906358,0.6286272,0.7461648,0.7113608,0.73990697,0.6360913,0.91124,0.702856,0.9080994,0.62150866,Tadasana
0.2851206,0.698588,0.27196437,0.7154179,0.2688626,0.68278223,0.2767737,0.7359739,0.27566296,0.65953374,0.33426145,0.7584054,0.333297,0.628883,0.2347546,0.7661128,0.23088348,0.62759703,0.12211169,0.75486875,0.12185845,0.6580258,0.59659004,0.73028815,0.59554875,0.6323273,0.7487257,0.7132866,0.7420675,0.6364388,0.9124713,0.7036813,0.91072893,0.6206584,Tadasana
0.2805272,0.6804291,0.26794216,0.6976976,0.2667956,0.6648613,0.27421734,0.7210568,0.2782694,0.64853126,0.335542,0.748193,0.33696938,0.6199198,0.23055246,0.7559954,0.23432441,0.6156048,0.123169646,0.7384092,0.12626143,0.6426169,0.59437716,0.7227182,0.59212494,0.6257278,0.7463069,0.70877385,0.7442673,0.63503814,0.91305894,0.7023627,0.9112227,0.6207606,Tadasana
0.2839151,0.6607714,0.27178007,0.6760022,0.27214026,0.6425355,0.28025728,0.69666594,0.2841373,0.62400115,0.33327687,0.7248373,0.3445152,0.5975611,0.234277,0.7319454,0.26194662,0.5894868,0.11715099,0.71003467,0.13204643,0.6136995,0.5939038,0.71462834,0.5967468,0.61925143,0.74595034,0.70270306,0.74785614,0.6314301,0.91354096,0.7019511,0.91378504,0.61871225,Tadasana
0.27858683,0.6715781,0.26327285,0.6876731,0.2665534,0.65390784,0.27499846,0.70935196,0.2801717,0.6358201,0.3335893,0.73897517,0.34355968,0.6098682,0.22349535,0.7428848,0.24529946,0.61044663,0.11753179,0.72299284,0.12805627,0.6317768,0.59486836,0.7206211,0.59685016,0.6245267,0.746848,0.7074105,0.7426572,0.6344643,0.9115439,0.7022635,0.91273266,0.6207958,Tadasana
0.2858882,0.6837159,0.2740164,0.70056117,0.2724554,0.6690205,0.2796818,0.7226369,0.2826779,0.65046,0.33600226,0.74808115,0.33914825,0.620241,0.23877841,0.7573194,0.23918486,0.61481637,0.12692319,0.7354121,0.13006774,0.643455,0.595179,0.7231834,0.597327,0.62740725,0.74733096,0.70919544,0.74581885,0.6356173,0.91249466,0.700831,0.91326886,0.62161297,Tadasana
0.2847181,0.6841976,0.2735194,0.70195407,0.27117178,0.669875,0.2795897,0.7264889,0.28058222,0.6526863,0.3385634,0.7449136,0.3415978,0.62198305,0.23277318,0.7586008,0.23510611,0.61717606,0.12823837,0.73777163,0.1295261,0.64984214,0.5983355,0.72352153,0.5980117,0.62799966,0.74857146,0.708224,0.74365485,0.6357052,0.91247046,0.7024347,0.91333306,0.62125546,Tadasana
0.28294128,0.6736169,0.2712691,0.6893522,0.27086502,0.6599665,0.27977523,0.7145387,0.28275794,0.64455557,0.33599216,0.7460463,0.34059906,0.61593026,0.22818099,0.7531368,0.23295748,0.61461073,0.12689945,0.73409873,0.12898375,0.6426395,0.5977836,0.7204339,0.5982174,0.62486917,0.7469064,0.706204,0.7433809,0.6343642,0.91219074,0.70190126,0.9126838,0.62164164,Tadasana
0.287782,0.6845045,0.27424255,0.695771,0.27790594,0.6650585,0.27980328,0.7143093,0.28948465,0.6432188,0.33466762,0.748095,0.34216034,0.6174561,0.23629194,0.75999194,0.24266896,0.61564845,0.13323891,0.7485649,0.13297416,0.6493818,0.5962099,0.7213049,0.59807676,0.62621427,0.74670327,0.7068532,0.74169624,0.63533294,0.9115532,0.7023854,0.9127411,0.62227815,Tadasana
0.28806984,0.69981676,0.275374,0.7145413,0.27288967,0.684483,0.28152585,0.73139507,0.27876425,0.65991145,0.3369597,0.7533302,0.33277246,0.62671036,0.25355968,0.7651855,0.23375405,0.61814266,0.13229488,0.7535058,0.13149102,0.65828407,0.59645605,0.72868633,0.594348,0.63151926,0.7494863,0.71258295,0.7416453,0.6371114,0.91224277,0.7025811,0.9119798,0.6236958,Tadasana
0.27076465,0.68772835,0.25849763,0.70228136,0.26058823,0.6720825,0.27250743,0.72499776,0.27698597,0.6516056,0.33956966,0.74888504,0.34070894,0.62426597,0.25240153,0.764377,0.236616,0.61769277,0.131379,0.75244254,0.13109995,0.65642333,0.60064435,0.72868496,0.60120106,0.6299583,0.7509883,0.7123915,0.74351317,0.63686574,0.91157573,0.70263577,0.9125531,0.6233643,Tadasana
0.2742837,0.6759027,0.26320866,0.6917005,0.26100552,0.6598879,0.27839467,0.71200514,0.277935,0.63882434,0.3397929,0.7342803,0.34205532,0.6092491,0.23431787,0.7461778,0.24287592,0.6088134,0.13052459,0.72741646,0.13296169,0.6382539,0.59729546,0.7177845,0.59789425,0.62050796,0.74705505,0.70504934,0.74261975,0.63257164,0.9131894,0.7004408,0.9118427,0.6210074,Tadasana
0.2829118,0.6795003,0.2713888,0.6934595,0.27040973,0.6602941,0.27853212,0.71299607,0.28194776,0.6400278,0.33568949,0.73872083,0.34129807,0.6097571,0.24061643,0.7521464,0.2555956,0.60684365,0.131741,0.73523384,0.13467239,0.6378206,0.5964415,0.7188645,0.5992388,0.62318856,0.74695724,0.7065161,0.7437358,0.63447845,0.9128046,0.70250565,0.9137733,0.6214883,Tadasana
0.284559,0.6828405,0.2726663,0.6990389,0.27190357,0.66776556,0.27938306,0.72171515,0.2838021,0.6488303,0.33566782,0.74687696,0.3403359,0.6208032,0.23989251,0.75862867,0.24103053,0.6152982,0.13050732,0.7365897,0.13457513,0.6454205,0.5962387,0.7217143,0.5980872,0.62602794,0.7462868,0.70787126,0.7437694,0.63499993,0.91274,0.7018091,0.9141659,0.6224783,Tadasana
0.28728917,0.69083846,0.2732767,0.7047359,0.27393058,0.6760035,0.27902517,0.7243018,0.28425997,0.65291995,0.33809084,0.74649906,0.33853117,0.6236808,0.24633762,0.7637141,0.24383654,0.61801136,0.13162792,0.75336146,0.1317766,0.6569785,0.5957845,0.726137,0.59821814,0.62949055,0.7467087,0.7097934,0.7451105,0.6369759,0.91203433,0.7021501,0.91407824,0.62183607,Tadasana
0.28295717,0.68344486,0.26994854,0.69909286,0.26818842,0.66821057,0.27660656,0.72044563,0.27709022,0.6479006,0.33601874,0.74396855,0.3361278,0.617062,0.23967747,0.7558933,0.23840502,0.6139848,0.13157097,0.73925394,0.13114521,0.6488064,0.5970522,0.716929,0.59781444,0.62192535,0.7470382,0.7058016,0.74361926,0.6327945,0.91314584,0.70297426,0.91435444,0.61947614,Tadasana
0.27951634,0.67421126,0.26856282,0.6872291,0.26800436,0.65701264,0.2812643,0.7041101,0.2810369,0.63379353,0.33968392,0.7311718,0.33931893,0.6053319,0.26179332,0.7883581,0.25984105,0.5482963,0.16721474,0.7317634,0.17575572,0.6261957,0.6008673,0.71329945,0.59977525,0.61580944,0.74863064,0.6999207,0.745921,0.6301842,0.913202,0.70190907,0.91304034,0.6188415,Tadasana
0.4552511,0.78935295,0.46897486,0.8106251,0.43653756,0.8006799,0.4865314,0.80665654,0.41354296,0.7861326,0.53053474,0.76676285,0.37408468,0.71525055,0.6311359,0.7475452,0.28276014,0.6477791,0.7417073,0.764589,0.21082404,0.6100934,0.59681594,0.63760126,0.5601218,0.55827117,0.75719625,0.6722881,0.7417363,0.5358428,0.9029696,0.7230246,0.9005323,0.5072066,Trikonasana
0.51203287,0.8044757,0.5248832,0.81165415,0.4990903,0.8183898,0.53718877,0.79078716,0.48196402,0.8058902,0.5729107,0.746722,0.39867356,0.73935,0.6612744,0.73783994,0.2821754,0.6996742,0.7684481,0.7508632,0.20374264,0.70430595,0.5809656,0.61604404,0.5534548,0.5476986,0.7545948,0.6545181,0.7433761,0.53180057,0.90681285,0.7219955,0.9048042,0.5042554,Trikonasana
0.48988748,0.7969961,0.50683147,0.8081654,0.4774591,0.81075466,0.5209375,0.7892117,0.4563476,0.7977839,0.56228364,0.74683154,0.39711574,0.73819906,0.6565847,0.73663634,0.2821654,0.6869885,0.7590951,0.7493925,0.19689208,0.67180616,0.58658665,0.62966025,0.54896384,0.55971205,0.75385606,0.6563354,0.7427246,0.5338372,0.90575236,0.72394294,0.9026836,0.50436264,Trikonasana
0.49507406,0.77627456,0.50887144,0.7907743,0.48000315,0.78891736,0.5194807,0.7858925,0.45594937,0.7858202,0.56132203,0.748727,0.39122564,0.7275602,0.6556009,0.73553616,0.2864452,0.6800088,0.7551005,0.74869204,0.19607837,0.6595386,0.588889,0.63070625,0.5486079,0.55804425,0.7583222,0.66220194,0.74111986,0.5348615,0.9055967,0.72357297,0.9026369,0.50518686,Trikonasana
0.45913997,0.814555,0.4752757,0.83044297,0.45029983,0.8197446,0.50540984,0.8141014,0.44186798,0.7995188,0.5576769,0.75306314,0.38873476,0.72501683,0.66139275,0.7355183,0.28472352,0.6801634,0.7625462,0.73978126,0.19688427,0.66144264,0.5950459,0.6279627,0.5595026,0.5556726,0.7617586,0.66079277,0.7445962,0.53452075,0.9051478,0.7238167,0.9024749,0.5054769,Trikonasana
0.55525833,0.78358114,0.5444777,0.7973616,0.5369814,0.7963249,0.5034878,0.79453236,0.49434718,0.799958,0.5640478,0.7494482,0.4070289,0.73532706,0.6700306,0.71998084,0.284065,0.6881184,0.77583504,0.71652806,0.2014158,0.6757247,0.5845657,0.6166084,0.552054,0.558985,0.7648284,0.66537386,0.741592,0.5293618,0.90316767,0.7188697,0.9002193,0.50448287,Trikonasana
0.548944,0.78746676,0.5406655,0.7999244,0.5317094,0.7988623,0.5007709,0.79182214,0.48615587,0.7973033,0.55863214,0.750901,0.40543076,0.7309213,0.6617634,0.73350334,0.28395328,0.6798928,0.772665,0.7463693,0.20032501,0.66102153,0.59218013,0.62349486,0.55239135,0.55661994,0.75508237,0.6542688,0.7432414,0.5321572,0.90585476,0.7215551,0.9007332,0.50478506,Trikonasana
0.5146531,0.80240214,0.5210843,0.8164178,0.49611628,0.8150951,0.5226517,0.80469286,0.4590576,0.7955927,0.56302613,0.7492274,0.40752128,0.73397815,0.66279936,0.7369478,0.29972497,0.67949134,0.76781505,0.74665993,0.21370268,0.65603304,0.5844338,0.61830306,0.5479348,0.5519201,0.75271696,0.65422636,0.73990935,0.53369623,0.90566933,0.7236121,0.9002793,0.50501007,Trikonasana
0.5229355,0.79895175,0.52861464,0.81271404,0.5062073,0.8128042,0.5280204,0.799444,0.47267133,0.7988088,0.5651729,0.74624705,0.41822112,0.73650926,0.66812414,0.72761333,0.3005872,0.67922413,0.77341783,0.7323313,0.2088152,0.65780574,0.5830931,0.6185531,0.54892164,0.5479747,0.75342196,0.65483433,0.7403678,0.53243744,0.90486854,0.7220553,0.9036574,0.5038466,Trikonasana
